Country,Date,Deaths,Confirmed,Recovered
Iraq,03-23-2020,23,266,62
Ireland,03-23-2020,6,1125,5
Israel,03-23-2020,1,1442,41
Italy,03-23-2020,6077,63927,7432
Jamaica,03-23-2020,1,19,2
Japan,03-23-2020,42,1128,235
Jordan,03-23-2020,0,127,1
Kazakhstan,03-23-2020,0,62,0
Kenya,03-23-2020,0,16,0
KoreaSouth,03-23-2020,111,8961,3166
Kuwait,03-23-2020,0,189,30
Kyrgyzstan,03-23-2020,0,16,0
Latvia,03-23-2020,0,180,1
Lebanon,03-23-2020,4,267,8
Liberia,03-23-2020,0,3,0
Liechtenstein,03-23-2020,0,51,0
Lithuania,03-23-2020,1,179,1
Luxembourg,03-23-2020,8,875,6
Madagascar,03-23-2020,0,12,0
Malaysia,03-23-2020,14,1518,159
Maldives,03-23-2020,0,13,5
Malta,03-23-2020,0,107,2
Mauritania,03-23-2020,0,2,0
Mauritius,03-23-2020,2,36,0
Mexico,03-23-2020,3,316,4
Moldova,03-23-2020,1,109,2
Monaco,03-23-2020,0,23,1
Mongolia,03-23-2020,0,10,0
Montenegro,03-23-2020,1,27,0
Morocco,03-23-2020,4,143,5
Mozambique,03-23-2020,0,1,0
Namibia,03-23-2020,0,4,0
Nepal,03-23-2020,0,2,1
NewZealand,03-23-2020,0,102,0
Nicaragua,03-23-2020,0,2,0
Niger,03-23-2020,0,3,0
Nigeria,03-23-2020,1,40,2
NorthMacedonia,03-23-2020,2,136,1
Norway,03-23-2020,10,2621,6
Oman,03-23-2020,0,66,17
Pakistan,03-23-2020,6,875,13
Panama,03-23-2020,3,313,1
PapuaNewGuinea,03-23-2020,0,1,0
Paraguay,03-23-2020,1,22,0
Peru,03-23-2020,5,395,1
Philippines,03-23-2020,33,462,18
Poland,03-23-2020,8,749,13
Portugal,03-23-2020,23,2060,14
Qatar,03-23-2020,0,501,33
Romania,03-23-2020,7,576,73
Russia,03-23-2020,1,438,17
Rwanda,03-23-2020,0,36,0
SaintLucia,03-23-2020,0,3,0
SaintVincentandtheGrenadines,03-23-2020,0,1,0
SanMarino,03-23-2020,20,187,4
SaudiArabia,03-23-2020,0,562,19
Senegal,03-23-2020,0,79,8
Serbia,03-23-2020,3,249,3
Seychelles,03-23-2020,0,7,0
Singapore,03-23-2020,2,509,152
Slovakia,03-23-2020,0,186,7
Slovenia,03-23-2020,3,442,0
Somalia,03-23-2020,0,1,0
SouthAfrica,03-23-2020,0,402,4
Spain,03-23-2020,2311,35136,3355
SriLanka,03-23-2020,0,97,2
Sudan,03-23-2020,1,2,0
Suriname,03-23-2020,0,5,0
Sweden,03-23-2020,25,2046,16
Switzerland,03-23-2020,120,8795,131
Syria,03-23-2020,0,1,0
Taiwan,03-23-2020,2,195,28
Tanzania,03-23-2020,0,12,0
Thailand,03-23-2020,1,721,52
TimorLeste,03-23-2020,0,1,0
Togo,03-23-2020,0,18,0
TrinidadandTobago,03-23-2020,0,51,0
Tunisia,03-23-2020,3,89,1
Turkey,03-23-2020,37,1529,0
Uganda,03-23-2020,0,9,0
Ukraine,03-23-2020,3,73,1
UnitedArabEmirates,03-23-2020,2,198,41
Uruguay,03-23-2020,0,158,0
Uzbekistan,03-23-2020,0,46,0
Venezuela,03-23-2020,0,77,15
Vietnam,03-23-2020,0,123,17
Zambia,03-23-2020,0,3,0
Zimbabwe,03-23-2020,1,3,0
US,03-24-2020,706,53740,348
Canada,03-24-2020,26,2790,110
China,03-24-2020,3281,81591,73280
Netherlands,03-24-2020,277,5580,3
Australia,03-24-2020,8,2044,119
UnitedKingdom,03-24-2020,423,8164,140
Denmark,03-24-2020,32,1718,36
France,03-24-2020,1102,22622,3288
Afghanistan,03-24-2020,1,74,1
Albania,03-24-2020,5,123,10
Algeria,03-24-2020,19,264,24
Andorra,03-24-2020,1,164,1
Angola,03-24-2020,0,3,0
AntiguaandBarbuda,03-24-2020,0,3,0
Argentina,03-24-2020,6,387,52
Armenia,03-24-2020,0,249,14
Austria,03-24-2020,28,5283,9
Azerbaijan,03-24-2020,1,87,10
Bahamas,03-24-2020,0,5,1
Bahrain,03-24-2020,3,392,177
Bangladesh,03-24-2020,4,39,5
Barbados,03-24-2020,0,18,0
Belarus,03-24-2020,0,81,22
Belgium,03-24-2020,122,4269,461
Belize,03-24-2020,0,1,0
Benin,03-24-2020,0,6,0
Bhutan,03-24-2020,0,2,0
Bolivia,03-24-2020,0,29,0
BosniaandHerzegovina,03-24-2020,3,166,2
Brazil,03-24-2020,46,2247,2
Brunei,03-24-2020,0,104,2
Bulgaria,03-24-2020,3,218,3
BurkinaFaso,03-24-2020,4,114,7
CaboVerde,03-24-2020,1,3,0
Cambodia,03-24-2020,0,91,4
Cameroon,03-24-2020,0,66,2
CentralAfricanRepublic,03-24-2020,0,3,0
Chad,03-24-2020,0,3,0
Chile,03-24-2020,2,922,17
Colombia,03-24-2020,3,378,6
CongoBrazzaville,03-24-2020,0,4,0
CongoKinshasa,03-24-2020,2,45,0
CostaRica,03-24-2020,2,177,2
CotedIvoire,03-24-2020,0,73,2
Croatia,03-24-2020,1,382,5
Cuba,03-24-2020,1,48,1
Cyprus,03-24-2020,3,124,3
Czechia,03-24-2020,3,1394,10
Djibouti,03-24-2020,0,3,0
Dominica,03-24-2020,0,2,0
DominicanRepublic,03-24-2020,6,312,3
Ecuador,03-24-2020,27,1082,3
Egypt,03-24-2020,20,402,80
ElSalvador,03-24-2020,0,5,0
EquatorialGuinea,03-24-2020,0,9,0
Eritrea,03-24-2020,0,1,0
Estonia,03-24-2020,0,369,7
Eswatini,03-24-2020,0,4,0
Ethiopia,03-24-2020,0,12,0
Fiji,03-24-2020,0,4,0
Finland,03-24-2020,1,792,10
Gabon,03-24-2020,1,6,0
Gambia,03-24-2020,1,3,0
Georgia,03-24-2020,0,70,9
Germany,03-24-2020,157,32986,3243
Ghana,03-24-2020,2,53,0
Greece,03-24-2020,20,743,29
Grenada,03-24-2020,0,1,0
Guatemala,03-24-2020,1,21,0
Guinea,03-24-2020,0,4,0
Guyana,03-24-2020,1,5,0
Haiti,03-24-2020,0,7,0
HolySee,03-24-2020,0,4,0
Honduras,03-24-2020,0,30,0
Hungary,03-24-2020,9,187,21
Iceland,03-24-2020,2,648,51
India,03-24-2020,10,536,40
Indonesia,03-24-2020,55,686,30
Iran,03-24-2020,1934,24811,8913
Iraq,03-24-2020,27,316,75
Ireland,03-24-2020,7,1329,5
Israel,03-24-2020,3,1930,53
Italy,03-24-2020,6820,69176,8326
Jamaica,03-24-2020,1,21,2
Japan,03-24-2020,43,1193,285
Jordan,03-24-2020,0,154,1
Kazakhstan,03-24-2020,0,72,0
Kenya,03-24-2020,0,25,0
KoreaSouth,03-24-2020,120,9037,3507
Kuwait,03-24-2020,0,191,39
Kyrgyzstan,03-24-2020,0,42,0
Laos,03-24-2020,0,2,0
Latvia,03-24-2020,0,197,1
Lebanon,03-24-2020,4,318,8
Liberia,03-24-2020,0,3,0
Libya,03-24-2020,0,1,0
Liechtenstein,03-24-2020,0,51,0
Lithuania,03-24-2020,2,209,1
Luxembourg,03-24-2020,8,1099,6
Madagascar,03-24-2020,0,17,0
Malaysia,03-24-2020,16,1624,183
Maldives,03-24-2020,0,13,5
Malta,03-24-2020,0,110,2
Mauritania,03-24-2020,0,2,0
Mauritius,03-24-2020,2,42,0
Mexico,03-24-2020,4,367,4
Moldova,03-24-2020,1,125,2
Monaco,03-24-2020,0,23,1
Mongolia,03-24-2020,0,10,0
Montenegro,03-24-2020,1,47,0
Morocco,03-24-2020,5,170,6
Mozambique,03-24-2020,0,3,0
Namibia,03-24-2020,0,7,2
Nepal,03-24-2020,0,2,1
NewZealand,03-24-2020,0,155,12
Nicaragua,03-24-2020,0,2,0
Niger,03-24-2020,0,3,0
Nigeria,03-24-2020,1,44,2
NorthMacedonia,03-24-2020,2,148,1
Norway,03-24-2020,12,2863,6
Oman,03-24-2020,0,84,17
Pakistan,03-24-2020,7,972,18
Panama,03-24-2020,6,345,1
PapuaNewGuinea,03-24-2020,0,1,0
Paraguay,03-24-2020,2,27,0
Peru,03-24-2020,7,416,1
Philippines,03-24-2020,35,552,20
Poland,03-24-2020,10,901,1
Portugal,03-24-2020,33,2362,22
Qatar,03-24-2020,0,526,41
Romania,03-24-2020,11,794,79
Russia,03-24-2020,1,495,22
Rwanda,03-24-2020,0,40,0
SaintLucia,03-24-2020,0,3,0
SaintVincentandtheGrenadines,03-24-2020,0,1,0
SanMarino,03-24-2020,21,187,4
SaudiArabia,03-24-2020,1,767,28
Senegal,03-24-2020,0,86,8
Serbia,03-24-2020,3,303,15
Seychelles,03-24-2020,0,7,0
Singapore,03-24-2020,2,558,156
Slovakia,03-24-2020,0,204,7
Slovenia,03-24-2020,4,480,3
Somalia,03-24-2020,0,1,0
SouthAfrica,03-24-2020,0,554,4
Spain,03-24-2020,2808,39885,3794
SriLanka,03-24-2020,0,102,2
Sudan,03-24-2020,1,3,0
Suriname,03-24-2020,0,7,0
Sweden,03-24-2020,36,2286,16
Switzerland,03-24-2020,122,9877,131
Syria,03-24-2020,0,1,0
Taiwan,03-24-2020,2,215,29
Tanzania,03-24-2020,0,12,0
Thailand,03-24-2020,4,827,52
TimorLeste,03-24-2020,0,1,0
Togo,03-24-2020,0,20,1
TrinidadandTobago,03-24-2020,0,57,0
Tunisia,03-24-2020,4,114,1
Turkey,03-24-2020,44,1872,0
Uganda,03-24-2020,0,9,0
Ukraine,03-24-2020,3,97,1
UnitedArabEmirates,03-24-2020,2,248,45
Uruguay,03-24-2020,0,162,0
Uzbekistan,03-24-2020,0,50,0
Venezuela,03-24-2020,0,84,15
Vietnam,03-24-2020,0,134,17
Zambia,03-24-2020,0,3,0
Zimbabwe,03-24-2020,1,3,0
US,03-25-2020,942,65778,361
Canada,03-25-2020,30,3251,183
China,03-25-2020,3285,81661,73773
Netherlands,03-25-2020,357,6438,4
Australia,03-25-2020,8,2364,119
UnitedKingdom,03-25-2020,466,9640,140
Denmark,03-25-2020,34,1862,41
France,03-25-2020,1333,25600,3907
Afghanistan,03-25-2020,2,84,2
Albania,03-25-2020,5,146,17
Algeria,03-25-2020,21,302,65
Andorra,03-25-2020,1,188,1
Angola,03-25-2020,0,3,0
AntiguaandBarbuda,03-25-2020,0,3,0
Argentina,03-25-2020,8,387,52
Armenia,03-25-2020,0,265,16
Austria,03-25-2020,30,5588,9
Azerbaijan,03-25-2020,2,93,10
Bahamas,03-25-2020,0,5,1
Bahrain,03-25-2020,4,419,177
Bangladesh,03-25-2020,5,39,7
Barbados,03-25-2020,0,18,0
Belarus,03-25-2020,0,86,29
Belgium,03-25-2020,178,4937,547
Belize,03-25-2020,0,2,0
Benin,03-25-2020,0,6,0
Bhutan,03-25-2020,0,2,0
Bolivia,03-25-2020,0,32,0
BosniaandHerzegovina,03-25-2020,3,176,2
Brazil,03-25-2020,59,2554,2
Brunei,03-25-2020,0,109,2
Bulgaria,03-25-2020,3,242,4
BurkinaFaso,03-25-2020,4,146,10
CaboVerde,03-25-2020,1,4,0
Cambodia,03-25-2020,0,96,10
Cameroon,03-25-2020,1,75,2
CentralAfricanRepublic,03-25-2020,0,3,0
Chad,03-25-2020,0,3,0
Chile,03-25-2020,3,1142,22
Colombia,03-25-2020,4,470,8
CongoBrazzaville,03-25-2020,0,4,0
CongoKinshasa,03-25-2020,2,48,0
CostaRica,03-25-2020,2,201,2
CotedIvoire,03-25-2020,0,80,3
Croatia,03-25-2020,1,442,22
Cuba,03-25-2020,1,57,1
Cyprus,03-25-2020,3,132,3
Czechia,03-25-2020,6,1654,10
DiamondPrincess,03-25-2020,10,712,587
Djibouti,03-25-2020,0,11,0
Dominica,03-25-2020,0,7,0
DominicanRepublic,03-25-2020,10,392,3
Ecuador,03-25-2020,28,1173,3
Egypt,03-25-2020,21,456,95
ElSalvador,03-25-2020,0,9,0
EquatorialGuinea,03-25-2020,0,9,0
Eritrea,03-25-2020,0,4,0
Estonia,03-25-2020,1,404,8
Eswatini,03-25-2020,0,4,0
Ethiopia,03-25-2020,0,12,0
Fiji,03-25-2020,0,5,0
Finland,03-25-2020,3,880,10
Gabon,03-25-2020,1,6,0
Gambia,03-25-2020,1,3,0
Georgia,03-25-2020,0,75,10
Germany,03-25-2020,206,37323,3547
Ghana,03-25-2020,4,93,0
Greece,03-25-2020,22,821,36
Grenada,03-25-2020,0,1,0
Guatemala,03-25-2020,1,24,4
Guinea,03-25-2020,0,4,0
GuineaBissau,03-25-2020,0,2,0
Guyana,03-25-2020,1,5,0
Haiti,03-25-2020,0,8,0
HolySee,03-25-2020,0,4,0
Honduras,03-25-2020,0,36,0
Hungary,03-25-2020,10,226,21
Iceland,03-25-2020,2,737,56
India,03-25-2020,12,657,43
Indonesia,03-25-2020,58,790,31
Iran,03-25-2020,2077,27017,9625
Iraq,03-25-2020,29,346,103
Ireland,03-25-2020,9,1564,5
Israel,03-25-2020,5,2369,58
Italy,03-25-2020,7503,74386,9362
Jamaica,03-25-2020,1,26,2
Japan,03-25-2020,45,1307,310
Jordan,03-25-2020,0,172,1
Kazakhstan,03-25-2020,0,81,0
Kenya,03-25-2020,0,28,1
KoreaSouth,03-25-2020,126,9137,3730
Kuwait,03-25-2020,0,195,43
Kyrgyzstan,03-25-2020,0,44,0
Laos,03-25-2020,0,3,0
Latvia,03-25-2020,0,221,1
Lebanon,03-25-2020,6,333,20
Liberia,03-25-2020,0,3,0
Libya,03-25-2020,0,1,0
Liechtenstein,03-25-2020,0,51,0
Lithuania,03-25-2020,4,274,1
Luxembourg,03-25-2020,8,1333,6
Madagascar,03-25-2020,0,19,0
Malaysia,03-25-2020,20,1796,199
Maldives,03-25-2020,0,13,8
Mali,03-25-2020,0,2,0
Malta,03-25-2020,0,129,2
Mauritania,03-25-2020,0,2,0
Mauritius,03-25-2020,2,48,0
Mexico,03-25-2020,5,405,4
Moldova,03-25-2020,1,149,2
Monaco,03-25-2020,0,31,1
Mongolia,03-25-2020,0,10,0
Montenegro,03-25-2020,1,52,0
Morocco,03-25-2020,6,225,7
Mozambique,03-25-2020,0,5,0
Namibia,03-25-2020,0,7,2
Nepal,03-25-2020,0,3,1
NewZealand,03-25-2020,0,205,22
Nicaragua,03-25-2020,0,2,0
Niger,03-25-2020,1,7,0
Nigeria,03-25-2020,1,51,2
NorthMacedonia,03-25-2020,3,177,1
Norway,03-25-2020,14,3084,6
Oman,03-25-2020,0,99,17
Pakistan,03-25-2020,8,1063,21
Panama,03-25-2020,8,443,1
PapuaNewGuinea,03-25-2020,0,1,0
Paraguay,03-25-2020,3,37,0
Peru,03-25-2020,9,480,1
Philippines,03-25-2020,38,636,26
Poland,03-25-2020,14,1051,7
Portugal,03-25-2020,43,2995,22
Qatar,03-25-2020,0,537,41
Romania,03-25-2020,17,906,86
Russia,03-25-2020,3,658,29
Rwanda,03-25-2020,0,41,0
SaintKittsandNevis,03-25-2020,0,2,0
SaintLucia,03-25-2020,0,3,0
SaintVincentandtheGrenadines,03-25-2020,0,1,0
SanMarino,03-25-2020,21,208,4
SaudiArabia,03-25-2020,2,900,29
Senegal,03-25-2020,0,99,9
Serbia,03-25-2020,4,384,15
Seychelles,03-25-2020,0,7,0
Singapore,03-25-2020,2,631,160
Slovakia,03-25-2020,0,216,7
Slovenia,03-25-2020,5,528,10
Somalia,03-25-2020,0,1,0
SouthAfrica,03-25-2020,0,709,12
Spain,03-25-2020,3647,49515,5367
SriLanka,03-25-2020,0,102,3
Sudan,03-25-2020,1,3,0
Suriname,03-25-2020,0,8,0
Sweden,03-25-2020,62,2526,16
Switzerland,03-25-2020,153,10897,131
Syria,03-25-2020,0,5,0
Taiwan,03-25-2020,2,235,29
Tanzania,03-25-2020,0,12,0
Thailand,03-25-2020,4,934,70
TimorLeste,03-25-2020,0,1,0
Togo,03-25-2020,0,23,1
TrinidadandTobago,03-25-2020,1,60,0
Tunisia,03-25-2020,5,173,2
Turkey,03-25-2020,59,2433,26
Uganda,03-25-2020,0,14,0
Ukraine,03-25-2020,5,145,1
UnitedArabEmirates,03-25-2020,2,333,52
Uruguay,03-25-2020,0,189,0
Uzbekistan,03-25-2020,0,60,0
Venezuela,03-25-2020,0,91,15
Vietnam,03-25-2020,0,141,17
Zambia,03-25-2020,0,12,0
Zimbabwe,03-25-2020,1,3,0
US,03-26-2020,1209,83836,681
Canada,03-26-2020,38,4042,184
China,03-26-2020,3291,81782,74181
Netherlands,03-26-2020,435,7468,6
Australia,03-26-2020,13,2810,172
UnitedKingdom,03-26-2020,580,11812,150
Denmark,03-26-2020,41,2023,50
France,03-26-2020,1698,29551,4955
Afghanistan,03-26-2020,4,94,2
Albania,03-26-2020,6,174,17
Algeria,03-26-2020,25,367,29
Andorra,03-26-2020,3,224,1
Angola,03-26-2020,0,4,0
AntiguaandBarbuda,03-26-2020,0,7,0
Argentina,03-26-2020,9,502,63
Armenia,03-26-2020,1,290,18
Austria,03-26-2020,49,6909,112
Azerbaijan,03-26-2020,3,122,15
Bahamas,03-26-2020,0,9,1
Bahrain,03-26-2020,4,458,204
Bangladesh,03-26-2020,5,44,11
Barbados,03-26-2020,0,18,0
Belarus,03-26-2020,0,86,29
Belgium,03-26-2020,220,6235,675
Belize,03-26-2020,0,2,0
Benin,03-26-2020,0,6,0
Bhutan,03-26-2020,0,2,0
Bolivia,03-26-2020,0,43,0
BosniaandHerzegovina,03-26-2020,3,191,2
Brazil,03-26-2020,77,2985,6
Brunei,03-26-2020,0,114,5
Bulgaria,03-26-2020,3,264,8
BurkinaFaso,03-26-2020,7,152,10
CaboVerde,03-26-2020,1,4,0
Cambodia,03-26-2020,0,96,10
Cameroon,03-26-2020,1,75,2
CentralAfricanRepublic,03-26-2020,0,3,0
Chad,03-26-2020,0,3,0
Chile,03-26-2020,4,1306,22
Colombia,03-26-2020,6,491,8
CongoBrazzaville,03-26-2020,0,4,0
CongoKinshasa,03-26-2020,3,51,0
CostaRica,03-26-2020,2,231,2
CotedIvoire,03-26-2020,0,96,3
Croatia,03-26-2020,3,495,22
Cuba,03-26-2020,2,67,1
Cyprus,03-26-2020,3,146,4
Czechia,03-26-2020,9,1925,10
DiamondPrincess,03-26-2020,10,712,597
Djibouti,03-26-2020,0,11,0
Dominica,03-26-2020,0,11,0
DominicanRepublic,03-26-2020,10,488,3
Ecuador,03-26-2020,34,1403,3
Egypt,03-26-2020,24,495,102
ElSalvador,03-26-2020,0,13,0
EquatorialGuinea,03-26-2020,0,12,0
Eritrea,03-26-2020,0,6,0
Estonia,03-26-2020,1,538,8
Eswatini,03-26-2020,0,6,0
Ethiopia,03-26-2020,0,12,0
Fiji,03-26-2020,0,5,0
Finland,03-26-2020,5,958,10
Gabon,03-26-2020,1,7,0
Gambia,03-26-2020,1,3,0
Georgia,03-26-2020,0,79,11
Germany,03-26-2020,267,43938,5673
Ghana,03-26-2020,4,132,1
Greece,03-26-2020,26,892,36
Grenada,03-26-2020,0,7,0
Guatemala,03-26-2020,1,25,4
Guinea,03-26-2020,0,4,0
GuineaBissau,03-26-2020,0,2,0
Guyana,03-26-2020,1,5,0
Haiti,03-26-2020,0,8,0
HolySee,03-26-2020,0,4,0
Honduras,03-26-2020,1,52,0
Hungary,03-26-2020,10,261,28
Iceland,03-26-2020,2,802,82
India,03-26-2020,20,727,45
Indonesia,03-26-2020,78,893,35
Iran,03-26-2020,2234,29406,10457
Iraq,03-26-2020,36,382,105
Ireland,03-26-2020,19,1819,5
Israel,03-26-2020,8,2693,68
Italy,03-26-2020,8215,80589,10361
Jamaica,03-26-2020,1,26,2
Japan,03-26-2020,47,1387,359
Jordan,03-26-2020,0,212,1
Kazakhstan,03-26-2020,1,111,2
Kenya,03-26-2020,1,31,1
KoreaSouth,03-26-2020,131,9241,4144
Kosovo,03-26-2020,1,71,0
Kuwait,03-26-2020,0,208,49
Kyrgyzstan,03-26-2020,0,44,0
Laos,03-26-2020,0,6,0
Latvia,03-26-2020,0,244,1
Lebanon,03-26-2020,6,368,23
Liberia,03-26-2020,0,3,0
Libya,03-26-2020,0,1,0
Liechtenstein,03-26-2020,0,56,0
Lithuania,03-26-2020,4,299,1
Luxembourg,03-26-2020,9,1453,6
Madagascar,03-26-2020,0,23,0
Malaysia,03-26-2020,23,2031,215
Maldives,03-26-2020,0,13,8
Mali,03-26-2020,0,4,0
Malta,03-26-2020,0,134,2
Mauritania,03-26-2020,0,3,0
Mauritius,03-26-2020,2,81,0
Mexico,03-26-2020,6,475,4
Moldova,03-26-2020,1,177,2
Monaco,03-26-2020,0,33,1
Mongolia,03-26-2020,0,11,0
Montenegro,03-26-2020,1,69,0
Morocco,03-26-2020,11,275,8
Mozambique,03-26-2020,0,7,0
Namibia,03-26-2020,0,8,2
Nepal,03-26-2020,0,3,1
NewZealand,03-26-2020,0,283,27
Nicaragua,03-26-2020,0,2,0
Niger,03-26-2020,1,10,0
Nigeria,03-26-2020,1,65,2
NorthMacedonia,03-26-2020,3,201,3
Norway,03-26-2020,14,3369,6
Oman,03-26-2020,0,109,23
Pakistan,03-26-2020,9,1201,21
Panama,03-26-2020,8,558,2
PapuaNewGuinea,03-26-2020,0,1,0
Paraguay,03-26-2020,3,41,0
Peru,03-26-2020,9,580,14
Philippines,03-26-2020,45,707,28
Poland,03-26-2020,16,1221,7
Portugal,03-26-2020,60,3544,43
Qatar,03-26-2020,0,549,43
Romania,03-26-2020,23,1029,94
Russia,03-26-2020,3,840,38
Rwanda,03-26-2020,0,50,0
SaintKittsandNevis,03-26-2020,0,2,0
SaintLucia,03-26-2020,0,3,0
SaintVincentandtheGrenadines,03-26-2020,0,1,0
SanMarino,03-26-2020,21,208,4
SaudiArabia,03-26-2020,3,1012,33
Senegal,03-26-2020,0,105,9
Serbia,03-26-2020,1,384,0
Seychelles,03-26-2020,0,7,0
Singapore,03-26-2020,2,683,172
Slovakia,03-26-2020,0,226,2
Slovenia,03-26-2020,6,562,10
Somalia,03-26-2020,0,2,0
SouthAfrica,03-26-2020,0,927,12
Spain,03-26-2020,4365,57786,7015
SriLanka,03-26-2020,0,106,7
Sudan,03-26-2020,1,3,0
Suriname,03-26-2020,0,8,0
Sweden,03-26-2020,77,2840,16
Switzerland,03-26-2020,191,11811,131
Syria,03-26-2020,0,5,0
Taiwan,03-26-2020,2,252,29
Tanzania,03-26-2020,0,13,0
Thailand,03-26-2020,4,1045,88
TimorLeste,03-26-2020,0,1,0
Togo,03-26-2020,0,23,1
TrinidadandTobago,03-26-2020,1,65,0
Tunisia,03-26-2020,6,197,2
Turkey,03-26-2020,75,3629,26
Uganda,03-26-2020,0,14,0
Ukraine,03-26-2020,5,196,1
UnitedArabEmirates,03-26-2020,2,333,52
Uruguay,03-26-2020,0,217,0
Uzbekistan,03-26-2020,0,75,0
Venezuela,03-26-2020,0,107,15
Vietnam,03-26-2020,0,153,20
WestBankandGaza,03-26-2020,1,84,17
Zambia,03-26-2020,0,16,0
Zimbabwe,03-26-2020,1,3,0
US,03-27-2020,1581,101657,869
Canada,03-27-2020,54,4682,256
China,03-27-2020,3296,81897,74720
Netherlands,03-27-2020,547,8647,6
Australia,03-27-2020,13,3143,194
UnitedKingdom,03-27-2020,761,14745,151
Denmark,03-27-2020,52,2200,57
France,03-27-2020,1997,33402,5707
Afghanistan,03-27-2020,4,110,2
Albania,03-27-2020,8,186,31
Algeria,03-27-2020,26,409,29
Andorra,03-27-2020,3,267,1
Angola,03-27-2020,0,4,0
AntiguaandBarbuda,03-27-2020,0,7,0
Argentina,03-27-2020,13,589,72
Armenia,03-27-2020,1,329,28
Austria,03-27-2020,58,7657,225
Azerbaijan,03-27-2020,3,165,15
Bahamas,03-27-2020,0,10,1
Bahrain,03-27-2020,4,466,227
Bangladesh,03-27-2020,5,48,11
Barbados,03-27-2020,0,24,0
Belarus,03-27-2020,0,94,32
Belgium,03-27-2020,289,7284,858
Belize,03-27-2020,0,2,0
Benin,03-27-2020,0,6,0
Bhutan,03-27-2020,0,3,0
Bolivia,03-27-2020,0,61,0
BosniaandHerzegovina,03-27-2020,4,237,5
Brazil,03-27-2020,92,3417,6
Brunei,03-27-2020,0,115,11
Bulgaria,03-27-2020,3,293,9
BurkinaFaso,03-27-2020,9,180,12
Burma,03-27-2020,0,8,0
CaboVerde,03-27-2020,1,5,0
Cambodia,03-27-2020,0,99,11
Cameroon,03-27-2020,2,91,2
CentralAfricanRepublic,03-27-2020,0,3,0
Chad,03-27-2020,0,3,0
Chile,03-27-2020,5,1610,43
Colombia,03-27-2020,6,539,10
CongoBrazzaville,03-27-2020,0,4,0
CongoKinshasa,03-27-2020,3,51,2
CostaRica,03-27-2020,2,263,3
CotedIvoire,03-27-2020,0,101,3
Croatia,03-27-2020,3,586,37
Cuba,03-27-2020,2,80,4
Cyprus,03-27-2020,5,162,15
Czechia,03-27-2020,9,2279,11
DiamondPrincess,03-27-2020,10,712,597
Djibouti,03-27-2020,0,12,0
Dominica,03-27-2020,0,11,0
DominicanRepublic,03-27-2020,20,581,3
Ecuador,03-27-2020,36,1595,3
Egypt,03-27-2020,30,536,116
ElSalvador,03-27-2020,0,13,0
EquatorialGuinea,03-27-2020,0,12,0
Eritrea,03-27-2020,0,6,0
Estonia,03-27-2020,1,575,11
Eswatini,03-27-2020,0,9,0
Ethiopia,03-27-2020,0,16,0
Fiji,03-27-2020,0,5,0
Finland,03-27-2020,7,1041,10
Gabon,03-27-2020,1,7,0
Gambia,03-27-2020,1,3,0
Georgia,03-27-2020,0,83,14
Germany,03-27-2020,342,50871,6658
Ghana,03-27-2020,4,137,2
Greece,03-27-2020,28,966,52
Grenada,03-27-2020,0,7,0
Guatemala,03-27-2020,1,28,4
Guinea,03-27-2020,0,8,0
GuineaBissau,03-27-2020,0,2,0
Guyana,03-27-2020,1,5,0
Haiti,03-27-2020,0,8,0
HolySee,03-27-2020,0,4,0
Honduras,03-27-2020,1,68,0
Hungary,03-27-2020,10,300,34
Iceland,03-27-2020,2,890,97
India,03-27-2020,20,887,73
Indonesia,03-27-2020,87,1046,46
Iran,03-27-2020,2378,32332,11133
Iraq,03-27-2020,40,458,122
Ireland,03-27-2020,22,2121,5
Israel,03-27-2020,12,3035,79
Italy,03-27-2020,9134,86498,10950
Jamaica,03-27-2020,1,26,2
Japan,03-27-2020,49,1468,372
Jordan,03-27-2020,1,235,18
Kazakhstan,03-27-2020,1,150,3
Kenya,03-27-2020,1,31,1
KoreaSouth,03-27-2020,139,9332,4528
Kosovo,03-27-2020,1,86,1
Kuwait,03-27-2020,0,225,57
Kyrgyzstan,03-27-2020,0,58,0
Laos,03-27-2020,0,6,0
Latvia,03-27-2020,0,280,1
Lebanon,03-27-2020,8,391,27
Liberia,03-27-2020,0,3,0
Libya,03-27-2020,0,1,0
Liechtenstein,03-27-2020,0,56,0
Lithuania,03-27-2020,5,358,1
Luxembourg,03-27-2020,15,1605,40
Madagascar,03-27-2020,0,26,0
Malaysia,03-27-2020,26,2161,259
Maldives,03-27-2020,0,16,9
Mali,03-27-2020,0,11,0
Malta,03-27-2020,0,139,2
Mauritania,03-27-2020,0,3,0
Mauritius,03-27-2020,2,94,0
Mexico,03-27-2020,8,585,4
Moldova,03-27-2020,2,199,2
Monaco,03-27-2020,0,42,1
Mongolia,03-27-2020,0,11,0
Montenegro,03-27-2020,1,82,0
Morocco,03-27-2020,23,345,11
Mozambique,03-27-2020,0,7,0
Namibia,03-27-2020,0,8,2
Nepal,03-27-2020,0,4,1
NewZealand,03-27-2020,0,368,37
Nicaragua,03-27-2020,1,2,0
Niger,03-27-2020,1,10,0
Nigeria,03-27-2020,1,70,3
NorthMacedonia,03-27-2020,3,219,3
Norway,03-27-2020,19,3755,6
Oman,03-27-2020,0,131,23
Pakistan,03-27-2020,11,1373,23
Panama,03-27-2020,9,674,2
